distancia_km,tiempo_min,velocidad_kmh,carga_kg,peso_vehiculo_kg,capacidad_kg,cilindraje_l,rendimiento_km_l,factor_trafico,factor_clima,hora_sin,hora_cos,tipo_via_codigo,detenciones_estimadas,pendiente_pct,consumo_base_l,consumo_real_l,fuente
1.42762,3.27224,26.17697,4844.167,4200.0,7000.0,2.832,11.6056,1.0,0.9819,-0.5,0.86603,3,1,0.8602,0.123012,0.158483,SIMULADO_CONTROLADO
3.2747,4.22651,46.48799,946.724,1400.0,1800.0,3.168,12.6084,1.0474,1.0866,0.70711,-0.70711,2,7,2.5806,0.259724,0.36155,SIMULADO_CONTROLADO
4.30994,7.15821,36.12582,414.92,2800.0,500.0,2.176,13.3261,1.0041,1.0661,0.86603,-0.5,0,5,1.0361,0.323421,0.453733,SIMULADO_CONTROLADO
0.45141,1.72882,15.66659,5991.904,900.0,7000.0,2.634,14.604,1.175,1.0681,-0.25882,-0.96593,3,0,1.8496,0.03091,0.04981,SIMULADO_CONTROLADO
0.40804,0.83028,29.48695,956.897,4200.0,2500.0,4.074,10.9368,1.3604,0.98,-0.86603,-0.5,1,0,0.4385,0.037309,0.053984,SIMULADO_CONTROLADO
2.67348,6.52357,24.58914,851.64,4200.0,4000.0,3.968,12.0324,1.4063,1.0554,0.0,1.0,1,5,2.0629,0.22219,0.340995,SIMULADO_CONTROLADO
3.46165,12.05491,17.22942,212.718,6500.0,500.0,6.001,8.7816,1.2407,1.0803,0.0,1.0,3,6,3.4725,0.394195,0.662448,SIMULADO_CONTROLADO
1.26532,2.07107,36.65685,570.362,1400.0,1800.0,5.612,14.3784,1.5026,1.0343,-0.25882,-0.96593,2,1,1.3753,0.088001,0.14775,SIMULADO_CONTROLADO
0.24488,0.3077,47.74986,130.079,2800.0,1800.0,1.238,13.1674,1.103,1.0125,-0.70711,-0.70711,2,0,0.6542,0.018597,0.020757,SIMULADO_CONTROLADO
2.01146,2.59115,46.57699,203.795,2200.0,800.0,2.418,14.5558,1.0,0.98,0.25882,-0.96593,1,3,1.5321,0.13819,0.147436,SIMULADO_CONTROLADO
2.64625,8.04913,19.7257,211.812,2200.0,4000.0,5.905,12.7508,1.3285,0.98,0.96593,-0.25882,3,3,4.8181,0.207535,0.344925,SIMULADO_CONTROLADO
1.6178,2.41773,40.14836,160.875,9000.0,800.0,2.868,6.2639,1.0,1.0419,-1.0,-0.0,1,3,4.8007,0.258274,0.32153,SIMULADO_CONTROLADO
3.98861,4.56789,52.39102,284.847,2800.0,500.0,3.732,12.6613,1.0392,1.0244,0.5,0.86603,2,1,1.496,0.315023,0.364907,SIMULADO_CONTROLADO
2.53347,6.08326,24.98791,537.603,2800.0,800.0,4.777,11.8915,1.2432,1.0238,-0.70711,-0.70711,3,2,3.5674,0.213048,0.353841,SIMULADO_CONTROLADO
1.15605,1.34091,51.72843,4743.148,9000.0,7000.0,4.08,7.838,1.1436,1.1038,0.5,-0.86603,2,1,2.4615,0.147494,0.217346,SIMULADO_CONTROLADO
1.25727,3.42788,22.00657,294.093,2800.0,500.0,1.226,14.6206,1.1294,0.98,0.86603,-0.5,0,1,5.1965,0.085992,0.120802,SIMULADO_CONTROLADO
2.04409,3.12255,39.27739,1457.208,2200.0,2500.0,2.295,13.3643,1.0,1.0194,0.5,0.86603,1,4,2.9023,0.152952,0.195641,SIMULADO_CONTROLADO
1.5335,2.41116,38.16008,593.127,2800.0,800.0,1.732,12.9339,1.1583,1.1112,-0.86603,-0.5,1,3,2.0767,0.118564,0.178053,SIMULADO_CONTROLADO
0.38033,1.12167,20.34446,187.087,6500.0,1200.0,2.089,10.7093,1.3206,1.021,0.86603,0.5,3,0,5.8597,0.035514,0.056555,SIMULADO_CONTROLADO
2.38058,3.31542,43.08204,242.714,2800.0,1800.0,1.981,14.9165,1.1632,1.038,0.0,-1.0,2,5,0.56,0.159594,0.205644,SIMULADO_CONTROLADO
1.28448,1.75612,43.8858,368.338,4200.0,500.0,4.501,11.1533,1.0272,1.0271,-0.70711,0.70711,1,2,3.1703,0.115166,0.148712,SIMULADO_CONTROLADO
1.46751,1.71183,51.4365,90.005,1400.0,800.0,3.355,14.8806,1.0,1.0668,-0.96593,-0.25882,2,1,5.3688,0.098619,0.111652,SIMULADO_CONTROLADO
0.82178,0.84156,58.58928,1397.722,900.0,2500.0,1.553,16.965,1.0305,0.98,0.25882,0.96593,2,0,3.8989,0.048439,0.058614,SIMULADO_CONTROLADO
5.43785,8.94729,36.46594,247.258,900.0,500.0,1.636,15.154,1.2228,1.0258,-0.25882,0.96593,1,9,0.898,0.35884,0.516063,SIMULADO_CONTROLADO
3.08249,6.1566,30.04088,873.91,2800.0,1800.0,6.237,11.4936,1.215,1.0375,-0.5,-0.86603,1,7,0.785,0.268193,0.39293,SIMULADO_CONTROLADO
6.32285,17.15803,22.1104,787.651,6500.0,2500.0,2.02,10.175,1.0319,0.9901,-0.96593,0.25882,3,20,0.0,0.621412,0.903206,SIMULADO_CONTROLADO
1.61151,1.83077,52.81416,267.219,1400.0,800.0,2.545,13.9398,1.0,1.0505,0.25882,0.96593,2,2,5.6141,0.115605,0.145191,SIMULADO_CONTROLADO
3.20429,7.66414,25.08536,230.883,9000.0,800.0,4.244,8.1292,1.2272,1.0704,-0.70711,0.70711,0,1,0.1209,0.394173,0.593449,SIMULADO_CONTROLADO
2.41059,2.71369,53.29841,1595.825,1400.0,1800.0,2.192,14.0881,1.0164,1.0553,-0.96593,-0.25882,2,4,3.9981,0.171108,0.229367,SIMULADO_CONTROLADO
1.19403,1.85042,38.71661,1007.408,4200.0,4000.0,2.247,11.8624,1.2702,1.1151,-0.70711,0.70711,2,2,0.0,0.100657,0.153825,SIMULADO_CONTROLADO
1.5987,2.0255,47.35733,411.878,1400.0,500.0,1.585,17.1865,1.039,1.0155,-0.25882,0.96593,2,3,7.8699,0.093021,0.131052,SIMULADO_CONTROLADO
3.07854,3.23547,57.08982,1146.078,900.0,1200.0,6.398,10.9866,1.0019,1.0574,-0.86603,0.5,2,5,0.0,0.280209,0.358606,SIMULADO_CONTROLADO
0.82071,2.21306,22.25077,3579.336,4200.0,7000.0,4.412,11.0737,1.1845,1.0564,0.5,-0.86603,3,0,2.5893,0.074113,0.113765,SIMULADO_CONTROLADO
4.01513,8.68324,27.74399,238.487,2800.0,1200.0,4.008,11.6039,1.5372,1.0244,-0.86603,0.5,1,6,5.0453,0.346016,0.63371,SIMULADO_CONTROLADO
2.26958,4.01703,33.89941,362.391,4200.0,1200.0,5.91,10.1407,1.2798,1.086,-0.25882,0.96593,1,2,1.0235,0.223809,0.321174,SIMULADO_CONTROLADO
3.66668,9.60308,22.90943,1817.463,9000.0,4000.0,4.35,4.5952,1.1818,1.048,-0.70711,0.70711,0,4,3.6839,0.797931,1.216446,SIMULADO_CONTROLADO
2.65366,3.46781,45.91362,1294.161,2800.0,1800.0,2.594,12.5875,1.2174,0.981,-0.70711,-0.70711,2,4,1.9082,0.210817,0.277353,SIMULADO_CONTROLADO
0.45517,0.52364,52.15402,749.511,6500.0,1200.0,3.703,8.8634,1.0,1.0688,-0.5,0.86603,1,1,3.3152,0.051354,0.065776,SIMULADO_CONTROLADO
1.98777,2.55397,46.69827,259.095,2800.0,4000.0,3.731,12.807,1.0,1.0125,-0.5,-0.86603,1,3,4.7696,0.15521,0.169144,SIMULADO_CONTROLADO
4.07349,4.53902,53.84637,238.898,2200.0,500.0,3.31,14.3854,1.0,1.0205,0.5,-0.86603,2,1,1.6004,0.28317,0.288665,SIMULADO_CONTROLADO
2.24534,4.96418,27.13855,906.947,2200.0,2500.0,5.194,9.674,1.4368,1.0238,0.86603,0.5,1,1,5.6435,0.232101,0.395219,SIMULADO_CONTROLADO
2.02606,6.5836,18.46464,376.663,2200.0,1200.0,1.781,13.8474,1.4044,1.0681,0.25882,-0.96593,1,2,3.2401,0.146314,0.251825,SIMULADO_CONTROLADO
2.24375,3.48582,38.62074,5874.937,9000.0,7000.0,2.044,6.8706,1.2229,1.0836,-0.5,0.86603,1,3,6.5918,0.32657,0.571263,SIMULADO_CONTROLADO
0.34815,0.5399,38.69089,2573.59,2800.0,4000.0,3.173,12.6952,1.1816,1.0278,0.5,0.86603,1,0,0.7529,0.027424,0.036472,SIMULADO_CONTROLADO
4.3561,9.39332,27.82469,1572.156,9000.0,7000.0,1.577,7.329,1.0,1.0252,-0.86603,0.5,0,6,1.1516,0.594366,0.760226,SIMULADO_CONTROLADO
0.17378,0.63205,16.49713,332.011,1400.0,500.0,6.433,11.7089,1.1249,0.98,-0.70711,-0.70711,3,0,2.0122,0.014842,0.021734,SIMULADO_CONTROLADO
4.96379,18.48185,16.11459,356.813,6500.0,800.0,3.828,6.9211,1.4468,1.0031,0.70711,0.70711,0,9,0.0,0.717193,1.300544,SIMULADO_CONTROLADO
1.52316,2.44751,37.33987,5673.812,900.0,7000.0,1.466,15.701,1.181,0.9924,0.96593,0.25882,1,0,4.4444,0.09701,0.137072,SIMULADO_CONTROLADO
2.78563,3.27329,51.06101,628.849,2200.0,1200.0,4.422,11.6171,1.0697,1.049,0.0,1.0,2,4,2.3407,0.239787,0.302288,SIMULADO_CONTROLADO
0.31486,0.57655,32.76637,2337.172,900.0,4000.0,5.34,14.1804,1.0,1.0302,-0.96593,-0.25882,0,0,0.0931,0.022204,0.028479,SIMULADO_CONTROLADO
3.43618,5.13165,40.17634,603.06,9000.0,2500.0,3.361,5.363,1.3808,0.9941,0.86603,-0.5,2,3,0.7721,0.640725,1.029285,SIMULADO_CONTROLADO
3.04703,3.53323,51.74364,1372.742,2200.0,1800.0,3.747,13.9452,1.1488,1.0419,0.86603,0.5,2,2,0.6731,0.218501,0.306619,SIMULADO_CONTROLADO
2.92002,3.1021,56.4783,281.838,6500.0,500.0,4.913,8.2237,1.0,1.032,0.70711,0.70711,2,5,4.4397,0.355073,0.44842,SIMULADO_CONTROLADO
0.29843,0.39957,44.81234,176.88,2200.0,500.0,2.439,13.7203,1.0121,0.98,0.0,-1.0,1,0,3.4601,0.021751,0.023544,SIMULADO_CONTROLADO
1.06274,2.94642,21.64127,2196.524,900.0,4000.0,4.368,13.839,1.0,1.0849,0.86603,-0.5,0,1,2.2216,0.076793,0.101098,SIMULADO_CONTROLADO
2.66357,9.39354,17.01322,32.597,2200.0,500.0,4.544,12.2672,1.1389,1.0805,-0.70711,0.70711,3,9,1.7329,0.21713,0.311357,SIMULADO_CONTROLADO
4.27778,7.60655,33.74282,268.871,2200.0,500.0,5.465,12.0613,1.1932,1.0243,-0.25882,0.96593,1,2,1.9987,0.354668,0.509946,SIMULADO_CONTROLADO
0.93007,2.03091,27.47746,586.176,2800.0,800.0,5.923,12.9528,1.0795,1.0509,0.86603,0.5,3,3,6.2403,0.071805,0.10334,SIMULADO_CONTROLADO
0.95309,1.85182,30.88065,3730.826,2200.0,7000.0,6.187,10.1747,1.2843,1.0204,-0.86603,0.5,0,0,2.0088,0.093672,0.143309,SIMULADO_CONTROLADO
2.54108,6.11645,24.92705,1395.719,4200.0,2500.0,1.87,11.1809,1.1726,0.98,0.25882,0.96593,0,3,4.3009,0.227269,0.324294,SIMULADO_CONTROLADO
8.54375,31.35113,16.3511,2258.91,6500.0,4000.0,5.526,9.2812,1.33,1.1324,0.5,-0.86603,3,9,1.8084,0.920545,1.809709,SIMULADO_CONTROLADO
1.21181,4.89663,14.84869,1813.186,1400.0,2500.0,4.78,14.4328,1.1028,1.0687,-0.25882,-0.96593,3,3,6.0332,0.083962,0.137799,SIMULADO_CONTROLADO
1.5086,4.85835,18.63105,1175.537,2800.0,1800.0,3.165,14.388,1.6473,1.0773,1.0,0.0,3,5,0.0,0.104851,0.246078,SIMULADO_CONTROLADO
1.3363,3.78721,21.17067,496.103,4200.0,800.0,6.091,9.988,1.0697,1.0222,-0.70711,-0.70711,3,2,4.1948,0.13379,0.192398,SIMULADO_CONTROLADO
1.84173,2.67069,41.37639,885.879,1400.0,1800.0,5.759,11.4267,1.0155,1.0857,-0.25882,-0.96593,0,4,0.9053,0.161178,0.22254,SIMULADO_CONTROLADO
4.50458,12.2616,22.04238,608.25,6500.0,1800.0,5.304,6.7837,1.0,0.98,-0.5,0.86603,3,13,7.1479,0.664026,0.916414,SIMULADO_CONTROLADO
1.91698,2.00886,57.25575,5808.934,1400.0,7000.0,1.505,14.5644,1.1262,1.024,-0.5,0.86603,2,4,3.9644,0.131621,0.184804,SIMULADO_CONTROLADO
9.0733,16.50017,32.99347,3016.729,9000.0,7000.0,2.138,7.9507,1.0,1.0683,-0.96593,0.25882,0,15,0.0,1.141199,1.632522,SIMULADO_CONTROLADO
2.18639,6.32537,20.73928,1265.314,2800.0,4000.0,6.067,11.1642,1.2071,1.0068,-1.0,-0.0,0,3,0.5439,0.19584,0.282516,SIMULADO_CONTROLADO
4.79447,11.09464,25.92858,1519.435,2200.0,4000.0,6.406,11.5193,1.0,1.076,0.86603,-0.5,3,17,3.9388,0.41621,0.637711,SIMULADO_CONTROLADO
1.59907,2.49189,38.50264,1333.782,4200.0,4000.0,2.67,12.075,1.1859,1.0487,-0.86603,0.5,1,2,3.8814,0.132429,0.186659,SIMULADO_CONTROLADO
0.66946,1.66676,24.09899,1191.234,4200.0,2500.0,2.67,11.6317,1.0,1.0444,0.86603,-0.5,3,2,3.7246,0.057554,0.07558,SIMULADO_CONTROLADO
1.91459,3.74801,30.64965,880.884,2800.0,4000.0,4.435,11.6757,1.099,1.0026,-1.0,-0.0,0,1,2.8288,0.16398,0.212509,SIMULADO_CONTROLADO
2.95057,4.82593,36.68399,213.978,4200.0,500.0,1.604,10.8765,1.2567,1.0532,0.25882,-0.96593,1,2,1.8303,0.27128,0.426848,SIMULADO_CONTROLADO
1.07092,2.15183,29.86065,403.743,1400.0,500.0,4.355,14.7765,1.5286,1.122,0.0,-1.0,1,1,4.7822,0.072474,0.139221,SIMULADO_CONTROLADO
4.30227,6.15575,41.93411,1010.551,6500.0,1800.0,6.334,8.9071,1.0,1.0429,-0.96593,0.25882,1,3,0.6853,0.483018,0.661734,SIMULADO_CONTROLADO
1.38979,1.9074,43.7179,220.01,4200.0,500.0,2.774,10.2825,1.1359,1.06,0.70711,0.70711,2,1,2.6122,0.13516,0.185433,SIMULADO_CONTROLADO
0.82208,2.08697,23.63466,146.351,1400.0,1200.0,5.137,12.8054,1.0442,1.0667,-0.86603,0.5,3,2,1.1977,0.064198,0.080256,SIMULADO_CONTROLADO
7.99089,19.03018,25.19436,457.933,9000.0,800.0,3.982,7.0085,1.0208,0.9835,-0.96593,0.25882,3,21,1.0302,1.140174,1.737853,SIMULADO_CONTROLADO
1.023,1.36106,45.09696,251.17,9000.0,7000.0,2.723,5.4096,1.0456,1.029,0.25882,-0.96593,2,2,1.5361,0.189109,0.224089,SIMULADO_CONTROLADO
1.35665,3.40591,23.89944,1713.566,1400.0,2500.0,3.386,14.5145,1.2919,1.0277,-0.70711,-0.70711,0,1,0.9559,0.093469,0.149068,SIMULADO_CONTROLADO
3.29448,8.70019,22.72005,67.68,6500.0,500.0,4.121,8.2539,1.0819,0.98,1.0,0.0,3,5,3.6544,0.399143,0.533582,SIMULADO_CONTROLADO
1.55598,3.01153,31.00032,289.643,2800.0,2500.0,5.236,10.3835,1.5199,1.0705,-1.0,-0.0,2,1,0.0,0.149851,0.269572,SIMULADO_CONTROLADO
0.84958,1.1716,43.50895,2614.744,6500.0,4000.0,4.066,10.803,1.2266,0.9931,0.5,0.86603,2,1,3.4051,0.078643,0.114161,SIMULADO_CONTROLADO
1.24916,1.39435,53.75261,569.191,2200.0,1200.0,6.103,11.6438,1.0,1.0656,-0.96593,-0.25882,2,1,1.168,0.107281,0.127002,SIMULADO_CONTROLADO
6.59668,13.01109,30.42026,5291.284,1400.0,7000.0,1.82,15.4102,1.1013,1.0009,-0.86603,-0.5,3,23,2.5638,0.428071,0.669918,SIMULADO_CONTROLADO
3.02426,7.22579,25.11222,4870.427,1400.0,7000.0,6.276,11.4305,1.0317,1.1269,0.96593,0.25882,3,5,2.1496,0.264579,0.368949,SIMULADO_CONTROLADO
3.44806,4.41628,46.84568,780.444,900.0,7000.0,4.118,16.1095,1.288,1.0225,-0.96593,0.25882,2,3,1.4516,0.214039,0.31205,SIMULADO_CONTROLADO
2.45265,2.69874,54.52874,251.747,9000.0,500.0,3.277,8.8624,1.0,1.1215,1.0,0.0,2,4,5.0476,0.276748,0.369967,SIMULADO_CONTROLADO
2.75907,3.48482,47.50433,525.479,2200.0,1800.0,1.603,12.276,1.0,1.0272,-0.25882,-0.96593,2,4,1.7211,0.224753,0.244776,SIMULADO_CONTROLADO
1.46383,2.08557,42.11293,1909.448,9000.0,4000.0,2.77,6.556,1.0654,1.0326,-0.86603,0.5,1,2,3.9774,0.223281,0.305376,SIMULADO_CONTROLADO
2.23521,4.40333,30.4571,726.503,1400.0,1800.0,3.521,15.609,1.2693,1.1055,0.25882,0.96593,1,2,4.0044,0.1432,0.219733,SIMULADO_CONTROLADO
0.26829,0.41086,39.17953,892.535,2200.0,1800.0,6.166,11.463,1.3573,0.9937,0.70711,-0.70711,2,0,1.9276,0.023405,0.036803,SIMULADO_CONTROLADO
3.89923,13.35863,17.51329,1129.197,9000.0,1200.0,5.209,6.1471,1.3809,1.0372,-0.70711,-0.70711,0,8,0.0,0.634321,1.21399,SIMULADO_CONTROLADO
1.45311,2.56188,34.03229,631.721,2200.0,1200.0,1.513,12.1028,1.2448,1.0593,0.86603,0.5,1,1,0.6475,0.120065,0.178485,SIMULADO_CONTROLADO
0.72661,0.83482,52.22286,223.101,6500.0,2500.0,2.938,8.232,1.1467,1.0532,0.0,-1.0,2,0,5.1855,0.088266,0.116268,SIMULADO_CONTROLADO
2.33009,6.0381,23.15386,81.133,900.0,500.0,3.805,14.754,1.2871,1.0369,-0.70711,-0.70711,3,1,3.5344,0.157929,0.259538,SIMULADO_CONTROLADO
1.74106,1.70289,61.34476,867.274,9000.0,4000.0,5.705,4.7252,1.0,1.0308,-0.86603,0.5,2,2,2.7916,0.368462,0.429046,SIMULADO_CONTROLADO
3.80578,4.66853,48.91184,1970.711,4200.0,4000.0,5.315,9.9756,1.0,1.0731,0.96593,-0.25882,1,7,1.3092,0.381509,0.538348,SIMULADO_CONTROLADO
1.94679,4.49836,25.96668,127.655,6500.0,500.0,2.346,7.6258,1.2299,1.043,-0.96593,0.25882,1,3,6.1368,0.255289,0.426961,SIMULADO_CONTROLADO
1.22668,1.4654,50.22552,1729.292,900.0,4000.0,1.467,16.2245,1.0,1.0785,-0.70711,-0.70711,2,2,0.677,0.075606,0.090777,SIMULADO_CONTROLADO
1.98256,2.92902,40.612,1268.321,9000.0,1800.0,1.902,5.5368,1.1496,1.0526,0.0,-1.0,2,3,2.7934,0.35807,0.494713,SIMULADO_CONTROLADO
5.16038,11.06982,27.96999,398.545,2800.0,1200.0,3.867,14.3085,1.1791,1.0643,-0.5,-0.86603,0,7,3.5538,0.360652,0.539805,SIMULADO_CONTROLADO
3.89155,5.42093,43.0725,928.195,1400.0,1800.0,1.676,14.0264,1.1997,1.086,-0.25882,0.96593,2,6,0.0,0.277444,0.389397,SIMULADO_CONTROLADO
3.01878,6.01686,30.10321,351.041,1400.0,1800.0,2.524,15.4252,1.31,1.021,-0.70711,-0.70711,1,6,0.9072,0.195705,0.31568,SIMULADO_CONTROLADO
4.00601,5.76874,41.666,154.757,900.0,800.0,5.553,14.4437,1.2931,1.0848,0.5,-0.86603,2,1,1.5392,0.277353,0.389739,SIMULADO_CONTROLADO
3.1824,8.4798,22.51752,399.495,4200.0,2500.0,3.33,10.1192,1.1912,1.0279,-0.25882,0.96593,3,6,4.31,0.31449,0.445697,SIMULADO_CONTROLADO
0.95913,3.38322,17.00971,1921.721,1400.0,2500.0,6.48,11.9933,1.0893,0.98,-0.86603,-0.5,3,1,1.5805,0.079972,0.09801,SIMULADO_CONTROLADO
3.46722,4.99073,41.68391,614.797,9000.0,1200.0,5.207,5.1081,1.1772,1.0202,1.0,0.0,2,7,0.0,0.678775,0.926595,SIMULADO_CONTROLADO
4.3288,6.58266,39.45639,1364.762,1400.0,1800.0,2.604,13.9606,1.0646,1.0025,-0.5,-0.86603,1,3,0.0,0.310073,0.39353,SIMULADO_CONTROLADO
4.49232,6.41604,42.01018,1911.737,900.0,2500.0,1.24,13.9847,1.1286,1.0519,-0.25882,0.96593,1,2,0.8893,0.32123,0.470225,SIMULADO_CONTROLADO
0.78525,2.493,18.89889,1108.302,6500.0,1800.0,3.994,9.3433,1.5789,1.0221,-0.86603,-0.5,0,1,0.0,0.084044,0.158194,SIMULADO_CONTROLADO
1.35989,4.56933,17.85678,1519.074,6500.0,1800.0,4.941,7.45,1.1892,1.0408,-1.0,-0.0,3,3,4.1142,0.182535,0.340522,SIMULADO_CONTROLADO
1.19874,6.14804,11.69873,2940.631,2800.0,7000.0,3.689,12.4028,1.232,1.0806,-0.70711,-0.70711,3,1,4.1965,0.096651,0.158245,SIMULADO_CONTROLADO
1.58689,3.43909,27.68564,3194.289,6500.0,7000.0,6.004,9.0056,1.0471,1.1019,-0.86603,0.5,3,3,2.5148,0.176211,0.253074,SIMULADO_CONTROLADO
2.80206,5.83819,28.79722,468.503,6500.0,1200.0,5.27,8.8146,1.3232,1.0482,0.25882,0.96593,1,4,1.9475,0.317889,0.519579,SIMULADO_CONTROLADO
2.28732,4.86998,28.18067,1920.224,1400.0,4000.0,3.957,13.0736,1.2816,1.0839,-0.96593,0.25882,1,2,4.0574,0.174957,0.312497,SIMULADO_CONTROLADO
2.28781,10.87047,12.62768,1185.352,2200.0,4000.0,1.3,15.464,1.2828,1.027,-0.70711,0.70711,3,4,3.9704,0.147945,0.238007,SIMULADO_CONTROLADO
0.60062,0.89439,40.29249,213.354,9000.0,500.0,2.993,7.4519,1.1944,0.98,0.0,1.0,2,0,0.428,0.080599,0.101507,SIMULADO_CONTROLADO
1.3186,2.10137,37.64985,1941.612,4200.0,2500.0,3.82,10.2338,1.3255,0.9819,-1.0,-0.0,2,2,0.7181,0.128848,0.210444,SIMULADO_CONTROLADO
4.7139,9.47569,29.84837,3339.761,4200.0,4000.0,2.526,11.0463,1.3635,1.0262,0.0,-1.0,1,5,3.9837,0.426739,0.773923,SIMULADO_CONTROLADO
4.31633,8.62942,30.01125,117.035,1400.0,500.0,5.64,14.2628,1.2053,1.0708,0.70711,-0.70711,1,7,3.0682,0.302628,0.463395,SIMULADO_CONTROLADO
1.92206,2.35748,48.91821,216.065,2800.0,1200.0,3.45,13.582,1.1417,1.0263,0.5,0.86603,2,2,3.7773,0.141515,0.184063,SIMULADO_CONTROLADO
3.4737,11.45254,18.19877,3574.453,1400.0,4000.0,2.28,12.7709,1.3031,1.0884,0.96593,-0.25882,3,4,0.6228,0.272002,0.490774,SIMULADO_CONTROLADO
2.62626,3.13562,50.25343,3575.141,4200.0,7000.0,5.329,9.1951,1.0153,1.1174,-0.86603,-0.5,1,4,0.9215,0.285614,0.383562,SIMULADO_CONTROLADO
3.73677,13.10936,17.10278,1147.733,1400.0,7000.0,4.424,14.4437,1.0451,0.995,0.0,-1.0,3,7,3.4742,0.258713,0.331329,SIMULADO_CONTROLADO
3.57813,8.04089,26.69953,1442.569,2200.0,2500.0,2.245,12.3807,1.1515,1.1306,0.25882,0.96593,0,2,1.0679,0.289008,0.425191,SIMULADO_CONTROLADO
2.04004,2.86683,42.69602,189.258,4200.0,500.0,4.024,11.9553,1.0,0.98,0.96593,-0.25882,1,4,0.0,0.170639,0.189357,SIMULADO_CONTROLADO
3.03177,11.95068,15.2214,111.993,900.0,500.0,4.881,16.2265,1.2924,1.1182,0.0,1.0,3,10,1.0997,0.18684,0.337554,SIMULADO_CONTROLADO
2.75006,6.53907,25.23354,2046.423,4200.0,4000.0,3.577,11.6384,1.0059,1.0335,0.86603,-0.5,3,8,2.0692,0.236292,0.348788,SIMULADO_CONTROLADO
2.08069,4.77785,26.12917,2033.03,2800.0,4000.0,2.803,11.8312,1.0846,1.0245,-0.70711,0.70711,3,5,6.0728,0.175864,0.266767,SIMULADO_CONTROLADO
1.75919,2.8005,37.69028,409.096,2800.0,800.0,4.855,12.2269,1.1259,1.0346,-1.0,-0.0,1,2,0.7393,0.143878,0.19729,SIMULADO_CONTROLADO
6.01701,13.38432,26.97342,253.044,6500.0,500.0,4.843,9.5624,1.1663,0.999,-0.5,0.86603,3,10,2.3705,0.629236,0.98082,SIMULADO_CONTROLADO
2.08262,8.98108,13.91337,598.297,6500.0,800.0,1.29,10.0383,1.105,1.1026,0.70711,0.70711,3,3,6.7901,0.207467,0.353391,SIMULADO_CONTROLADO
3.32829,10.86202,18.38494,4956.837,9000.0,7000.0,2.441,7.4822,1.1492,1.0039,-0.5,-0.86603,3,8,0.2038,0.444827,0.653342,SIMULADO_CONTROLADO
5.71985,10.73251,31.97676,2217.928,1400.0,4000.0,4.625,12.5592,1.1505,1.0096,0.96593,-0.25882,0,10,3.887,0.455429,0.711251,SIMULADO_CONTROLADO
3.02826,3.35371,54.17751,3556.509,2800.0,7000.0,2.388,12.257,1.0885,0.98,0.25882,-0.96593,2,4,1.0069,0.247064,0.297854,SIMULADO_CONTROLADO
2.93459,6.6983,26.28659,264.709,900.0,500.0,6.302,14.3513,1.0363,1.0021,-0.25882,0.96593,3,10,3.3436,0.204482,0.284155,SIMULADO_CONTROLADO
2.09163,5.29816,23.68705,1406.375,1400.0,2500.0,2.063,13.8173,1.333,1.0035,-0.96593,0.25882,3,3,7.4027,0.151378,0.273137,SIMULADO_CONTROLADO
2.78499,7.48191,22.33377,2720.633,2800.0,7000.0,5.166,8.7721,1.0,1.0005,-0.86603,-0.5,0,3,4.1623,0.317484,0.39577,SIMULADO_CONTROLADO
1.64736,3.89699,25.36354,1190.264,900.0,1800.0,6.491,12.8114,1.1271,1.0271,-0.25882,0.96593,3,3,2.8189,0.128585,0.190534,SIMULADO_CONTROLADO
9.82358,18.47239,31.90786,2551.239,2800.0,4000.0,3.037,13.2104,1.085,0.9848,0.25882,-0.96593,0,17,0.5026,0.743622,1.102004,SIMULADO_CONTROLADO
0.61456,1.16708,31.59484,350.159,9000.0,2500.0,4.397,7.2918,1.227,1.1068,0.25882,0.96593,1,0,2.1316,0.084282,0.130629,SIMULADO_CONTROLADO
1.84422,1.68892,65.51695,293.22,900.0,500.0,1.76,17.2828,1.0,1.0281,-0.70711,0.70711,2,2,1.3127,0.106708,0.124198,SIMULADO_CONTROLADO
3.06291,4.63223,39.67305,1150.32,1400.0,1800.0,4.496,13.6786,1.08,1.0518,0.5,0.86603,1,5,0.0,0.22392,0.286105,SIMULADO_CONTROLADO
2.93643,4.48062,39.32172,313.494,1400.0,800.0,6.434,13.4951,1.1436,1.0738,1.0,0.0,2,4,0.0,0.217592,0.2758,SIMULADO_CONTROLADO
1.64514,4.10244,24.06095,219.021,9000.0,500.0,6.356,5.2845,1.3312,1.1261,-0.70711,0.70711,0,1,0.756,0.311316,0.591879,SIMULADO_CONTROLADO
0.41276,0.58331,42.4571,1991.853,6500.0,2500.0,3.382,9.4028,1.2131,1.0759,-0.70711,0.70711,2,0,2.4338,0.043898,0.07064,SIMULADO_CONTROLADO
0.71707,0.72116,59.65998,437.341,1400.0,7000.0,5.549,12.8786,1.0,1.0238,0.5,0.86603,2,1,4.8506,0.055679,0.058796,SIMULADO_CONTROLADO
2.40469,2.72109,53.02339,258.966,4200.0,500.0,5.581,10.7523,1.082,0.9867,-0.86603,0.5,2,3,0.9498,0.223644,0.265738,SIMULADO_CONTROLADO
0.28941,0.5813,29.87212,890.46,900.0,1200.0,2.935,13.9036,1.3018,1.0502,-0.96593,-0.25882,1,0,2.9024,0.020816,0.036011,SIMULADO_CONTROLADO
